,Page,page_link,vote_link
2,426.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=426,https://congresovisible.uniandes.edu.co/votaciones/11266/
3,426.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=426,https://congresovisible.uniandes.edu.co/votaciones/11269/
4,426.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=426,https://congresovisible.uniandes.edu.co/votaciones/11272/
0,427.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=427,https://congresovisible.uniandes.edu.co/votaciones/11274/
1,427.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=427,https://congresovisible.uniandes.edu.co/votaciones/11277/
2,427.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=427,https://congresovisible.uniandes.edu.co/votaciones/11278/
3,427.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=427,https://congresovisible.uniandes.edu.co/votaciones/11888/
4,427.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=427,https://congresovisible.uniandes.edu.co/votaciones/11889/
0,428.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=428,https://congresovisible.uniandes.edu.co/votaciones/11918/
1,428.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=428,https://congresovisible.uniandes.edu.co/votaciones/11884/
2,428.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=428,https://congresovisible.uniandes.edu.co/votaciones/11886/
3,428.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=428,https://congresovisible.uniandes.edu.co/votaciones/11887/
4,428.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=428,https://congresovisible.uniandes.edu.co/votaciones/11890/
0,429.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=429,https://congresovisible.uniandes.edu.co/votaciones/11891/
1,429.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=429,https://congresovisible.uniandes.edu.co/votaciones/11892/
2,429.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=429,https://congresovisible.uniandes.edu.co/votaciones/11893/
3,429.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=429,https://congresovisible.uniandes.edu.co/votaciones/11917/
4,429.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=429,https://congresovisible.uniandes.edu.co/votaciones/11919/
0,430.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=430,https://congresovisible.uniandes.edu.co/votaciones/11920/
1,430.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=430,https://congresovisible.uniandes.edu.co/votaciones/11921/
2,430.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=430,https://congresovisible.uniandes.edu.co/votaciones/11922/
3,430.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=430,https://congresovisible.uniandes.edu.co/votaciones/11923/
4,430.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=430,https://congresovisible.uniandes.edu.co/votaciones/11924/
0,431.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=431,https://congresovisible.uniandes.edu.co/votaciones/11925/
1,431.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=431,https://congresovisible.uniandes.edu.co/votaciones/11926/
2,431.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=431,https://congresovisible.uniandes.edu.co/votaciones/11927/
3,431.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=431,https://congresovisible.uniandes.edu.co/votaciones/11928/
4,431.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=431,https://congresovisible.uniandes.edu.co/votaciones/11929/
0,432.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=432,https://congresovisible.uniandes.edu.co/votaciones/11930/
1,432.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=432,https://congresovisible.uniandes.edu.co/votaciones/11931/
2,432.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=432,https://congresovisible.uniandes.edu.co/votaciones/11932/
3,432.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=432,https://congresovisible.uniandes.edu.co/votaciones/11933/
4,432.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=432,https://congresovisible.uniandes.edu.co/votaciones/11934/
0,433.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=433,https://congresovisible.uniandes.edu.co/votaciones/11935/
1,433.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=433,https://congresovisible.uniandes.edu.co/votaciones/11885/
2,433.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=433,https://congresovisible.uniandes.edu.co/votaciones/11337/
3,433.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=433,https://congresovisible.uniandes.edu.co/votaciones/11338/
4,433.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=433,https://congresovisible.uniandes.edu.co/votaciones/11342/
0,434.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=434,https://congresovisible.uniandes.edu.co/votaciones/11343/
1,434.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=434,https://congresovisible.uniandes.edu.co/votaciones/11344/
2,434.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=434,https://congresovisible.uniandes.edu.co/votaciones/11345/
3,434.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=434,https://congresovisible.uniandes.edu.co/votaciones/11347/
4,434.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=434,https://congresovisible.uniandes.edu.co/votaciones/11348/
0,435.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=435,https://congresovisible.uniandes.edu.co/votaciones/11349/
1,435.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=435,https://congresovisible.uniandes.edu.co/votaciones/11353/
2,435.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=435,https://congresovisible.uniandes.edu.co/votaciones/11356/
3,435.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=435,https://congresovisible.uniandes.edu.co/votaciones/12696/
4,435.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=435,https://congresovisible.uniandes.edu.co/votaciones/11323/
0,436.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=436,https://congresovisible.uniandes.edu.co/votaciones/11324/
1,436.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=436,https://congresovisible.uniandes.edu.co/votaciones/11326/
2,436.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=436,https://congresovisible.uniandes.edu.co/votaciones/11329/
3,436.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=436,https://congresovisible.uniandes.edu.co/votaciones/11332/
4,436.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=436,https://congresovisible.uniandes.edu.co/votaciones/11334/
0,437.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=437,https://congresovisible.uniandes.edu.co/votaciones/11335/
1,437.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=437,https://congresovisible.uniandes.edu.co/votaciones/11336/
2,437.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=437,https://congresovisible.uniandes.edu.co/votaciones/11350/
3,437.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=437,https://congresovisible.uniandes.edu.co/votaciones/11354/
4,437.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=437,https://congresovisible.uniandes.edu.co/votaciones/11355/
0,438.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=438,https://congresovisible.uniandes.edu.co/votaciones/11357/
1,438.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=438,https://congresovisible.uniandes.edu.co/votaciones/11358/
2,438.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=438,https://congresovisible.uniandes.edu.co/votaciones/11359/
3,438.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=438,https://congresovisible.uniandes.edu.co/votaciones/11360/
4,438.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=438,https://congresovisible.uniandes.edu.co/votaciones/11361/
0,439.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=439,https://congresovisible.uniandes.edu.co/votaciones/11362/
1,439.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=439,https://congresovisible.uniandes.edu.co/votaciones/11363/
2,439.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=439,https://congresovisible.uniandes.edu.co/votaciones/11862/
3,439.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=439,https://congresovisible.uniandes.edu.co/votaciones/11863/
4,439.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=439,https://congresovisible.uniandes.edu.co/votaciones/11864/
0,440.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=440,https://congresovisible.uniandes.edu.co/votaciones/11867/
1,440.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=440,https://congresovisible.uniandes.edu.co/votaciones/11873/
2,440.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=440,https://congresovisible.uniandes.edu.co/votaciones/11830/
3,440.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=440,https://congresovisible.uniandes.edu.co/votaciones/11831/
4,440.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=440,https://congresovisible.uniandes.edu.co/votaciones/11832/
0,441.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=441,https://congresovisible.uniandes.edu.co/votaciones/11833/
1,441.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=441,https://congresovisible.uniandes.edu.co/votaciones/11834/
2,441.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=441,https://congresovisible.uniandes.edu.co/votaciones/11835/
3,441.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=441,https://congresovisible.uniandes.edu.co/votaciones/11836/
4,441.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=441,https://congresovisible.uniandes.edu.co/votaciones/11837/
0,442.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=442,https://congresovisible.uniandes.edu.co/votaciones/11838/
1,442.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=442,https://congresovisible.uniandes.edu.co/votaciones/11839/
2,442.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=442,https://congresovisible.uniandes.edu.co/votaciones/11840/
3,442.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=442,https://congresovisible.uniandes.edu.co/votaciones/11841/
4,442.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=442,https://congresovisible.uniandes.edu.co/votaciones/11842/
0,443.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=443,https://congresovisible.uniandes.edu.co/votaciones/11843/
1,443.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=443,https://congresovisible.uniandes.edu.co/votaciones/11844/
2,443.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=443,https://congresovisible.uniandes.edu.co/votaciones/11845/
3,443.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=443,https://congresovisible.uniandes.edu.co/votaciones/11846/
4,443.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=443,https://congresovisible.uniandes.edu.co/votaciones/11847/
0,444.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=444,https://congresovisible.uniandes.edu.co/votaciones/11848/
1,444.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=444,https://congresovisible.uniandes.edu.co/votaciones/11849/
2,444.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=444,https://congresovisible.uniandes.edu.co/votaciones/11850/
3,444.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=444,https://congresovisible.uniandes.edu.co/votaciones/11851/
4,444.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=444,https://congresovisible.uniandes.edu.co/votaciones/11852/
0,445.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=445,https://congresovisible.uniandes.edu.co/votaciones/11853/
1,445.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=445,https://congresovisible.uniandes.edu.co/votaciones/11854/
2,445.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=445,https://congresovisible.uniandes.edu.co/votaciones/11855/
3,445.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=445,https://congresovisible.uniandes.edu.co/votaciones/11856/
4,445.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=445,https://congresovisible.uniandes.edu.co/votaciones/11857/
0,446.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=446,https://congresovisible.uniandes.edu.co/votaciones/11858/
1,446.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=446,https://congresovisible.uniandes.edu.co/votaciones/11859/
2,446.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=446,https://congresovisible.uniandes.edu.co/votaciones/11860/
3,446.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=446,https://congresovisible.uniandes.edu.co/votaciones/11861/
4,446.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=446,https://congresovisible.uniandes.edu.co/votaciones/11865/
0,447.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=447,https://congresovisible.uniandes.edu.co/votaciones/11866/
1,447.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=447,https://congresovisible.uniandes.edu.co/votaciones/11868/
2,447.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=447,https://congresovisible.uniandes.edu.co/votaciones/11869/
3,447.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=447,https://congresovisible.uniandes.edu.co/votaciones/11870/
4,447.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=447,https://congresovisible.uniandes.edu.co/votaciones/11871/
0,448.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=448,https://congresovisible.uniandes.edu.co/votaciones/11872/
1,448.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=448,https://congresovisible.uniandes.edu.co/votaciones/11874/
2,448.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=448,https://congresovisible.uniandes.edu.co/votaciones/11875/
3,448.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=448,https://congresovisible.uniandes.edu.co/votaciones/11876/
4,448.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=448,https://congresovisible.uniandes.edu.co/votaciones/11877/
